Company_AZN,Año_AZN,Mes_AZN,Close_AZN,Company_HSBC,Año_HSBC,Mes_HSBC,Close_HSBC,Company_SHEL,Año_SHEL,Mes_SHEL,Close_SHEL,Company_TSCO,Año_TSCO,Mes_TSCO,Close_TSCO,Company_VOD,Año_VOD,Mes_VOD,Close_VOD
AZN,2020,Mayo,205.6532020568848,HSBC,2020,Mayo,89.89724731445312,SHEL,2020,Mayo,120.19997215270996,TSCO,2020,Mayo,442.4504623413086,VOD,2020,Mayo,54.22667694091797
AZN,2020,Junio,251.5480995178223,HSBC,2020,Junio,114.46491622924805,SHEL,2020,Junio,162.03514099121094,TSCO,2020,Junio,617.7143936157227,VOD,2020,Junio,72.56727027893066
AZN,2020,Julio,215.0753326416016,HSBC,2020,Julio,87.46202278137207,SHEL,2020,Julio,119.87038230895996,TSCO,2020,Julio,556.7735290527344,VOD,2020,Julio,57.14007663726807
AZN,2020,Agosto,263.0017890930176,HSBC,2020,Agosto,101.78302192687988,SHEL,2020,Agosto,142.79699325561523,TSCO,2020,Agosto,724.5233306884766,VOD,2020,Agosto,68.38418102264404
AZN,2020,Septiembre,210.5428695678711,HSBC,2020,Septiembre,73.41265487670898,SHEL,2020,Septiembre,100.28728103637695,TSCO,2020,Septiembre,545.6007843017578,VOD,2020,Septiembre,50.04764080047608
AZN,2020,Octubre,200.9688262939453,HSBC,2020,Octubre,76.52224540710449,SHEL,2020,Octubre,98.0893325805664,TSCO,2020,Octubre,565.6929168701172,VOD,2020,Octubre,52.13258171081543
AZN,2020,Noviembre,262.85546493530273,HSBC,2020,Noviembre,119.26980781555176,SHEL,2020,Noviembre,159.08922958374023,TSCO,2020,Noviembre,664.5498199462891,VOD,2020,Noviembre,73.71033668518066
AZN,2020,Diciembre,194.3435821533203,HSBC,2020,Diciembre,98.07398414611816,SHEL,2020,Diciembre,140.48431015014648,TSCO,2020,Diciembre,564.6148986816406,VOD,2020,Diciembre,62.44247531890869
AZN,2021,Enero,197.2732391357422,HSBC,2021,Enero,102.2700653076172,SHEL,2021,Enero,150.6013298034668,TSCO,2021,Enero,595.1013336181641,VOD,2021,Enero,65.36972427368164
AZN,2021,Febrero,191.85433197021484,HSBC,2021,Febrero,106.5972671508789,SHEL,2021,Febrero,150.89911270141602,TSCO,2021,Febrero,632.5936584472656,VOD,2021,Febrero,68.49597930908203
AZN,2021,Marzo,239.93722534179688,HSBC,2021,Marzo,141.36006927490234,SHEL,2021,Marzo,204.74269485473636,TSCO,2021,Marzo,844.5324096679688,VOD,2021,Marzo,87.23473739624023
AZN,2021,Abril,201.0472221374512,HSBC,2021,Abril,114.92473602294922,SHEL,2021,Abril,149.63719940185547,TSCO,2021,Abril,727.9174499511719,VOD,2021,Abril,70.66464424133301
AZN,2021,Mayo,273.24504470825195,HSBC,2021,Mayo,152.26040267944336,SHEL,2021,Mayo,194.8507957458496,TSCO,2021,Mayo,919.3136749267578,VOD,2021,Mayo,89.5817756652832
AZN,2021,Junio,231.56392669677732,HSBC,2021,Junio,114.24328994750977,SHEL,2021,Junio,159.17710876464844,TSCO,2021,Junio,716.8829956054688,VOD,2021,Junio,67.07183647155762
AZN,2021,Julio,226.30377578735352,HSBC,2021,Julio,107.1120834350586,SHEL,2021,Julio,154.38379669189453,TSCO,2021,Julio,737.6999664306641,VOD,2021,Julio,63.64838790893555
AZN,2021,Agosto,286.1241874694824,HSBC,2021,Agosto,132.87845420837402,SHEL,2021,Agosto,197.4121780395508,TSCO,2021,Agosto,962.6208038330078,VOD,2021,Agosto,82.1169662475586
AZN,2021,Septiembre,228.0777473449707,HSBC,2021,Septiembre,100.96499633789062,SHEL,2021,Septiembre,165.45682525634766,TSCO,2021,Septiembre,818.7030487060547,VOD,2021,Septiembre,61.57804965972901
AZN,2021,Octubre,241.01380157470703,HSBC,2021,Octubre,115.2149887084961,SHEL,2021,Octubre,187.91026306152344,TSCO,2021,Octubre,812.0269775390625,VOD,2021,Octubre,59.18845272064209
AZN,2021,Noviembre,284.6520462036133,HSBC,2021,Noviembre,139.59355926513672,SHEL,2021,Noviembre,217.85241317749023,TSCO,2021,Noviembre,1121.74658203125,VOD,2021,Noviembre,73.78300952911377
AZN,2021,Diciembre,222.2540702819824,HSBC,2021,Diciembre,115.09834480285645,SHEL,2021,Diciembre,173.5000038146973,TSCO,2021,Diciembre,923.8606872558594,VOD,2021,Diciembre,60.45000076293945
AZN,2022,Enero,285.724308013916,HSBC,2022,Enero,169.6293544769287,SHEL,2022,Enero,197.01000213623047,TSCO,2022,Enero,1086.5616455078125,VOD,2022,Enero,84.08000183105469
AZN,2022,Febrero,233.0460968017578,HSBC,2022,Febrero,138.1452350616455,SHEL,2022,Febrero,212.04999923706052,TSCO,2022,Febrero,854.3649291992188,VOD,2022,Febrero,71.64999961853027
AZN,2022,Marzo,255.4699935913086,HSBC,2022,Marzo,132.29964637756348,SHEL,2022,Marzo,213.4000015258789,TSCO,2022,Marzo,918.9600067138672,VOD,2022,Marzo,66.4399995803833
AZN,2022,Abril,272.4500045776367,HSBC,2022,Abril,132.91999626159668,SHEL,2022,Abril,222.12000274658203,TSCO,2022,Abril,872.7099914550781,VOD,2022,Abril,66.19999980926514
AZN,2022,Mayo,257.5449981689453,HSBC,2022,Mayo,124.03499984741212,SHEL,2022,Mayo,231.1000022888184,TSCO,2022,Mayo,813.6399993896484,VOD,2022,Mayo,59.84500026702881
